system:index,Name,OBJECTID,altitudeMo,begin,blue,descriptio,drawOrder,end,extrude,green,icon,latitude,longitude,nbr,ndvi,nir,pixel_qa,red,swir1,swir2,tessellate,timestamp,visibility,.geo
1_2_LE07_106061_20101215_00006eab9daa22078f4b_0,5.Logpond,16,,,2601,,0,,0,2784,,-1.8614208172689384,132.44269301523997,0.25489137,0.2557386,4650,66,2756,3424,2761,-1,,-1,
1_2_LE07_106061_20101215_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,519,,0,,0,535,,-1.8441155810000651,132.4761327285383,0.6837121,0.5989209,1778,66,446,676,334,-1,,-1,
1_2_LE07_106061_20101215_00002f64e70a109476cd_0,2.Primary Forest,13,,,1892,,0,,0,1944,,-1.8373459775875856,132.4826097255928,0.32913825,0.31807938,3802,66,1967,2584,1919,-1,,-1,
1_2_LE07_106061_20101215_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,964,,0,,0,1106,,-1.8311022153793304,132.47749839139112,0.53938305,0.49245062,2570,66,874,1258,769,-1,,-1,
1_2_LE07_106061_20101215_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,520,,0,,0,580,,-1.810762802427502,132.4753709008544,0.74361676,0.75330865,3312,66,466,1354,487,-1,,-1,
1_2_LE07_106061_20101215_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,964,,0,,0,1062,,-1.7796025821948491,132.4915818908765,0.615,0.5588803,3230,66,914,1476,770,-1,,-1,
1_2_LE07_106061_20101215_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,459,,0,,0,624,,-1.8150562601663174,132.4435674324161,0.72302157,0.7740741,3353,66,427,1428,539,-1,,-1,
1_2_LE07_106061_20101215_0000e1923b7b7db3c646_0,8. Primary forest cleared 2017,19,,,501,,0,,0,582,,-1.7873378005643281,132.39995382514022,0.7357798,0.69351953,2365,66,428,847,360,-1,,-1,
1_2_LE07_106061_20110406_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,213,,0,,0,403,,-1.9414590160791922,132.3016416740556,0.7179963,0.8415645,2778,66,239,1201,456,-1,,-1,
1_2_LE07_106061_20110406_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,213,,0,,0,404,,-1.9522773514017462,132.28545711391885,0.73049647,0.8490685,2928,66,239,1178,456,-1,,-1,
1_2_LE07_106061_20110406_00009419fece5e331603_0,14. Swamp,2,,,196,,0,,0,478,,-1.962265062279016,132.2590346879042,0.79720974,0.8592783,3607,66,273,1247,407,-1,,-1,
1_2_LE07_106061_20110406_0000d98315eff5da7304_0,19. Network of canals,7,,,230,,0,,0,478,,-1.9576647172733035,132.26416171366736,0.8119616,0.861912,3681,66,273,1247,382,-1,,-1,
1_2_LE07_106061_20110406_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,230,,0,,0,422,,-1.9419410766299214,132.26445656962534,0.73637867,0.82264584,3155,66,307,1247,479,-1,,-1,
1_2_LE07_106061_20110406_00003754d659e070befb_0,15. Logpond,3,,,772,,0,,0,1076,,-1.9338000537457258,132.2596196201072,0.120113716,0.2474934,2364,66,1426,2755,1857,-1,,-1,
1_2_LE07_106061_20110406_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,231,,0,,0,366,,-1.8596514166178884,132.3467665889175,0.7393381,0.82855093,2549,66,239,1087,382,-1,,-1,
1_2_LE07_106061_20110406_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,225,,0,,0,379,,-1.856418232236063,132.3602441180917,0.6979374,0.8425993,2552,66,218,1247,454,-1,,-1,
1_2_LE07_106061_20110406_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,212,,0,,0,384,,-1.9222411418124734,132.3213422330717,0.74434674,0.84151196,2777,66,239,1156,407,-1,,-1,
1_2_LE07_106061_20110406_00006eab9daa22078f4b_0,5.Logpond,16,,,261,,0,,0,663,,-1.8614208172689384,132.44269301523997,0.6260044,0.743148,3339,66,492,2067,768,-1,,-1,
1_2_LE07_106061_20110406_00002f64e70a109476cd_0,2.Primary Forest,13,,,196,,0,,0,383,,-1.8373459775875856,132.4826097255928,0.76275676,0.8575419,2660,66,204,1108,358,-1,,-1,
1_2_LE07_106061_20110406_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,175,,0,,0,362,,-1.8311022153793304,132.47749839139112,0.74901444,0.83712906,2662,66,236,1108,382,-1,,-1,
1_2_LE07_106061_20110406_0000a69817a0d03f0d28_0,1. Hexagon,12,,,195,,0,,0,383,,-1.8332771579548741,132.4815375077037,0.78638095,0.8313253,2584,66,238,1108,309,-1,,-1,
1_2_LE07_106061_20110406_0000986f749581a25612_0,21. Swamp,8,,,269,,0,,0,639,,-2.010231093443732,132.41228650285314,0.71619284,0.7682119,3471,66,455,1584,574,-1,,-1,
1_2_LE07_106061_20110406_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,197,,0,,0,346,,-1.810762802427502,132.4753709008544,0.73887813,0.8587181,2697,66,205,1108,405,-1,,-1,
1_2_LE07_106061_20110406_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,213,,0,,0,365,,-1.7796025821948491,132.4915818908765,0.75654536,0.85294116,2583,66,205,1040,358,-1,,-1,
1_2_LE07_106061_20110406_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,180,,0,,0,402,,-1.7738508580998293,132.44982230489956,0.74250084,0.8307365,2585,66,239,1108,382,-1,,-1,
1_2_LE07_106061_20110406_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,215,,0,,0,365,,-1.8150562601663174,132.4435674324161,0.75194806,0.8479452,2698,66,222,1153,382,-1,,-1,
1_2_LE07_106061_20110406_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,215,,0,,0,421,,-1.8093656590016032,132.4460006164793,0.7389623,0.8162235,2698,66,273,1153,405,-1,,-1,
1_2_LE07_106061_20110406_0000e1923b7b7db3c646_0,8. Primary forest cleared 2017,19,,,234,,0,,0,469,,-1.7873378005643281,132.39995382514022,0.7339628,0.8440638,3122,66,264,1339,479,-1,,-1,
1_2_LE07_106061_20110406_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,206,,0,,0,379,,-1.778063770307192,132.36116629928372,0.74458736,0.8337731,2780,66,252,1178,407,-1,,-1,
1_2_LE07_106061_20110508_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,217,,0,,0,415,,-1.778063770307192,132.36116629928372,0.75930893,0.8502506,2953,66,239,1201,404,-1,,-1,
1_2_LE07_106061_20110727_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,225,,0,,0,411,,-1.9522773514017462,132.28545711391885,0.741659,0.8570496,2845,66,219,1206,422,-1,,-1,
1_2_LE07_106061_20110727_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,468,,0,,0,716,,-1.96773324672283,132.2870489423641,0.32001755,0.58680737,3007,66,783,3159,1549,-1,,-1,
1_2_LE07_106061_20110727_0000d98315eff5da7304_0,19. Network of canals,7,,,86,,0,,0,195,,-1.9576647172733035,132.26416171366736,0.85146284,0.8187178,1234,66,123,341,99,-1,,-1,
1_2_LE07_106061_20110727_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,202,,0,,0,430,,-1.9419410766299214,132.26445656962534,0.7791445,0.8510762,3182,66,256,1258,395,-1,,-1,
1_2_LE07_106061_20110727_00003754d659e070befb_0,15. Logpond,3,,,904,,0,,0,1262,,-1.9338000537457258,132.2596196201072,0.3079551,0.2680388,2680,66,1547,2329,1418,-1,,-1,
1_2_LE07_106061_20110727_0000a256e58c14f98604_0,"22. Primary Forest, 2014",10,,,202,,0,,0,242,,-1.9285705587739872,132.38115350838828,0.7793251,0.81828135,1661,66,166,671,206,-1,,-1,
1_2_LE07_106061_20110727_00006eab9daa22078f4b_0,5.Logpond,16,,,325,,0,,0,491,,-1.8614208172689384,132.44269301523997,0.65729064,0.7471029,2563,66,371,1439,530,-1,,-1,
1_2_LE07_106061_20110727_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,798,,0,,0,946,,-1.8441155810000651,132.4761327285383,0.5479934,0.5867212,3298,66,859,1774,963,-1,,-1,
1_2_LE07_106061_20110727_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,413,,0,,0,593,,-1.8311022153793304,132.47749839139112,0.70277846,0.7846647,3340,66,403,1440,583,-1,,-1,
1_2_LE07_106061_20110727_0000a69817a0d03f0d28_0,1. Hexagon,12,,,413,,0,,0,659,,-1.8332771579548741,132.4815375077037,0.6927536,0.74850297,3212,66,462,1389,583,-1,,-1,
1_2_LE07_106061_20110727_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,998,,0,,0,1033,,-1.810762802427502,132.4753709008544,0.36375,0.4261438,2182,66,878,1414,1018,-1,,-1,
1_2_LE07_106061_20110727_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,857,,0,,0,1076,,-1.7796025821948491,132.4915818908765,0.52329665,0.5457353,3253,66,956,1901,1018,-1,,-1,
1_2_LE07_106061_20110727_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,231,,0,,0,415,,-1.7738508580998293,132.44982230489956,0.7361844,0.84424776,3126,66,264,1362,475,-1,,-1,
1_2_LE07_106061_20110727_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,251,,0,,0,438,,-1.8093656590016032,132.4460006164793,0.74745053,0.82233346,2913,66,284,1183,421,-1,,-1,
1_2_LE07_106061_20110929_0000a69817a0d03f0d28_0,1. Hexagon,12,,,1118,,0,,0,1136,,-1.8332771579548741,132.4815375077037,0.46365368,0.45297298,2688,66,1012,1523,985,-1,,-1,
1_2_LE07_106061_20110929_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,758,,0,,0,795,,-1.778063770307192,132.36116629928372,0.4752148,0.5106599,2232,66,723,1231,794,-1,,-1,
1_2_LE07_106061_20111031_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,263,,0,,0,485,,-1.9414590160791922,132.3016416740556,0.7177533,0.8172589,3043,66,306,1367,500,-1,,-1,
1_2_LE07_106061_20111031_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,214,,0,,0,353,,-1.9522773514017462,132.28545711391885,0.7640407,0.8274112,2340,66,221,879,313,-1,,-1,
1_2_LE07_106061_20111031_00009419fece5e331603_0,14. Swamp,2,,,218,,0,,0,285,,-1.962265062279016,132.2590346879042,0.90359974,0.8128995,1560,66,161,434,79,-1,,-1,
1_2_LE07_106061_20111031_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,469,,0,,0,477,,-1.8596514166178884,132.3467665889175,0.78010994,0.67230046,1781,66,349,613,220,-1,,-1,
1_2_LE07_106061_20111031_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,388,,0,,0,486,,-1.856418232236063,132.3602441180917,0.7175912,0.7897991,2895,66,340,1344,476,-1,,-1,
1_2_LE07_106061_20111031_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,1318,,0,,0,1504,,-1.9222411418124734,132.3213422330717,0.34785715,0.4557377,3774,66,1411,2493,1826,-1,,-1,
1_2_LE07_106061_20111031_00006eab9daa22078f4b_0,5.Logpond,16,,,471,,0,,0,882,,-1.8614208172689384,132.44269301523997,0.6250948,0.7380904,4287,66,646,2560,989,-1,,-1,
1_2_LE07_106061_20111031_00002f64e70a109476cd_0,2.Primary Forest,13,,,109,,0,,0,119,,-1.8373459775875856,132.4826097255928,0.7409692,0.8765432,988,66,65,386,147,-1,,-1,
1_2_LE07_106061_20111031_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,167,,0,,0,293,,-1.8311022153793304,132.47749839139112,0.78148985,0.81425285,1973,66,202,767,242,-1,,-1,
1_2_LE07_106061_20111031_0000986f749581a25612_0,21. Swamp,8,,,350,,0,,0,798,,-2.010231093443732,132.41228650285314,0.70526314,0.75502986,3969,66,554,1833,686,-1,,-1,
1_2_LE07_106061_20111031_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,231,,0,,0,365,,-1.810762802427502,132.4753709008544,0.7512211,0.86347884,2689,66,197,1035,382,-1,,-1,
1_2_LE07_106061_20111031_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,268,,0,,0,386,,-1.7796025821948491,132.4915818908765,0.73867506,0.86831737,3320,66,234,1347,499,-1,,-1,
1_2_LE07_106061_20111116_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,257,,0,,0,491,,-1.9414590160791922,132.3016416740556,0.69284356,0.7725464,2673,66,343,1187,485,-1,,-1,
1_2_LE07_106061_20111116_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,239,,0,,0,434,,-1.9522773514017462,132.28545711391885,0.7312176,0.8140482,2673,66,274,1165,415,-1,,-1,
1_2_LE07_106061_20111116_00009419fece5e331603_0,14. Swamp,2,,,190,,0,,0,472,,-1.962265062279016,132.2590346879042,0.78717947,0.8448915,3485,66,293,1231,415,-1,,-1,
1_2_LE07_106061_20111116_0000d98315eff5da7304_0,19. Network of canals,7,,,991,,0,,0,1219,,-1.9576647172733035,132.26416171366736,0.43811238,0.53053844,3596,66,1103,2079,1405,-1,,-1,
1_2_LE07_106061_20111116_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,256,,0,,0,482,,-1.9419410766299214,132.26445656962534,0.76603997,0.7960546,2959,66,336,1207,392,-1,,-1,
1_2_LE07_106061_20111116_00003754d659e070befb_0,15. Logpond,3,,,1077,,0,,0,1497,,-1.9338000537457258,132.2596196201072,0.13588418,0.24761473,2746,66,1656,2859,2089,-1,,-1,
1_2_LE07_106061_20111116_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,206,,0,,0,378,,-1.8596514166178884,132.3467665889175,0.727958,0.84335667,2636,66,224,1141,415,-1,,-1,
1_2_LE07_106061_20111116_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,188,,0,,0,396,,-1.856418232236063,132.3602441180917,0.70870113,0.83728814,2710,66,240,1231,462,-1,,-1,
1_2_LE07_106061_20111116_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,239,,0,,0,414,,-1.9222411418124734,132.3213422330717,0.73113054,0.7932886,2672,66,308,1187,415,-1,,-1,
1_2_LE07_106061_20111116_00006eab9daa22078f4b_0,5.Logpond,16,,,317,,0,,0,663,,-1.8614208172689384,132.44269301523997,0.62518305,0.74711436,3330,66,482,1920,768,-1,,-1,
1_2_LE07_106061_20111116_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,209,,0,,0,417,,-1.8311022153793304,132.47749839139112,0.7083333,0.8358209,2706,66,242,1141,462,-1,,-1,
1_2_LE07_106061_20111116_0000a69817a0d03f0d28_0,1. Hexagon,12,,,243,,0,,0,417,,-1.8332771579548741,132.4815375077037,0.74387455,0.8021607,2669,66,293,1096,392,-1,,-1,
1_2_LE07_106061_20111116_0000986f749581a25612_0,21. Swamp,8,,,391,,0,,0,703,,-2.010231093443732,132.41228650285314,0.6581913,0.6950697,3163,66,569,1478,652,-1,,-1,
1_2_LE07_106061_20111116_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,224,,0,,0,397,,-1.810762802427502,132.4753709008544,0.74916893,0.83687717,2894,66,257,1186,415,-1,,-1,
1_2_LE07_106061_20111116_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,190,,0,,0,434,,-1.7796025821948491,132.4915818908765,0.7422196,0.8213628,2967,66,291,1208,439,-1,,-1,
1_2_LE07_106061_20111116_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,278,,0,,0,436,,-1.7738508580998293,132.44982230489956,0.74229527,0.8203005,2968,66,293,1253,439,-1,,-1,
1_2_LE07_106061_20111116_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,229,,0,,0,419,,-1.8150562601663174,132.4435674324161,0.73633635,0.8153846,2891,66,294,1207,439,-1,,-1,
1_2_LE07_106061_20111116_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,347,,0,,0,548,,-1.8093656590016032,132.4460006164793,0.6651885,0.7587822,3004,66,412,1387,604,-1,,-1,
1_2_LE07_106061_20111116_0000e1923b7b7db3c646_0,8. Primary forest cleared 2017,19,,,221,,0,,0,526,,-1.7873378005643281,132.39995382514022,0.7327846,0.81390005,3158,66,324,1343,487,-1,,-1,
1_2_LE07_106061_20111116_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,275,,0,,0,472,,-1.778063770307192,132.36116629928372,0.70908004,0.7959824,2861,66,325,1277,487,-1,,-1,
1_2_LE07_106061_20111202_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,409,,0,,0,636,,-1.9414590160791922,132.3016416740556,0.66284287,0.7538138,3334,66,468,1480,676,-1,,-1,
1_2_LE07_106061_20111202_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,338,,0,,0,554,,-1.9522773514017462,132.28545711391885,0.6961538,0.75547343,3087,66,430,1321,553,-1,,-1,
1_2_LE07_106061_20111202_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,596,,0,,0,781,,-1.8596514166178884,132.3467665889175,0.58721584,0.6955999,3526,66,633,1702,917,-1,,-1,
1_2_LE07_106061_20111202_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,215,,0,,0,438,,-1.856418232236063,132.3602441180917,0.7422475,0.86650413,3062,66,219,1334,453,-1,,-1,
1_2_LE07_106061_20111202_0000f548dedadb3073ed_0,"23. Palm Oil Plantation, primary forest cleared in 2015",11,,,220,,0,,0,449,,-1.8883958942278662,132.3502262473484,0.78846604,0.87883246,3830,66,247,1312,453,-1,,-1,
1_2_LE07_106061_20111202_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,876,,0,,0,1078,,-1.9222411418124734,132.3213422330717,0.49096137,0.6018539,3629,66,902,2008,1239,-1,,-1,
1_2_LE07_106061_20111202_0000a256e58c14f98604_0,"22. Primary Forest, 2014",10,,,216,,0,,0,374,,-1.9285705587739872,132.38115350838828,0.7446952,0.8362283,2590,66,231,1034,379,-1,,-1,
1_2_LE07_106061_20111202_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,659,,0,,0,863,,-1.8441155810000651,132.4761327285383,0.55641836,0.61034393,3207,66,776,1652,914,-1,,-1,
1_2_LE07_106061_20111202_00002f64e70a109476cd_0,2.Primary Forest,13,,,256,,0,,0,441,,-1.8373459775875856,132.4826097255928,0.752754,0.79561126,2864,66,326,1194,404,-1,,-1,
1_2_LE07_106061_20111202_0000a69817a0d03f0d28_0,1. Hexagon,12,,,536,,0,,0,728,,-1.8332771579548741,132.4815375077037,0.59780335,0.662585,3055,66,620,1470,769,-1,,-1,
1_2_LE07_106061_20111202_0000986f749581a25612_0,21. Swamp,8,,,230,,0,,0,390,,-2.010231093443732,132.41228650285314,0.6427415,0.6882973,1522,66,281,644,331,-1,,-1,
1_2_LE07_106061_20111202_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,232,,0,,0,371,,-1.810762802427502,132.4753709008544,0.73958015,0.8625407,2859,66,211,1103,428,-1,,-1,
1_2_LE07_106061_20111202_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,236,,0,,0,414,,-1.8150562601663174,132.4435674324161,0.76325816,0.8369963,3009,66,267,1308,404,-1,,-1,
1_2_LE07_106061_20111202_0000e1923b7b7db3c646_0,8. Primary forest cleared 2017,19,,,215,,0,,0,437,,-1.7873378005643281,132.39995382514022,0.75048196,0.8248636,3178,66,305,1311,453,-1,,-1,
1_2_LE07_106061_20120119_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,270,,0,,0,488,,-1.9522773514017462,132.28545711391885,0.7387229,0.8130727,2968,66,306,1296,446,-1,,-1,
1_2_LE07_106061_20120119_0000d98315eff5da7304_0,19. Network of canals,7,,,289,,0,,0,488,,-1.9576647172733035,132.26416171366736,0.7751916,0.80178624,3127,66,344,983,396,-1,,-1,
1_2_LE07_106061_20120119_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,317,,0,,0,576,,-1.9419410766299214,132.26445656962534,0.7283372,0.7745124,3321,66,422,1271,522,-1,,-1,
1_2_LE07_106061_20120119_00003754d659e070befb_0,15. Logpond,3,,,1006,,0,,0,1386,,-1.9338000537457258,132.2596196201072,0.246996,0.2710365,2802,66,1607,2587,1692,-1,,-1,
1_2_LE07_106061_20120119_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,289,,0,,0,405,,-1.856418232236063,132.3602441180917,0.6991525,0.8358404,2807,66,251,1271,497,-1,,-1,
1_2_LE07_106061_20120119_0000f548dedadb3073ed_0,"23. Palm Oil Plantation, primary forest cleared in 2015",11,,,275,,0,,0,491,,-1.8883958942278662,132.3502262473484,0.7752016,0.83868444,3522,66,309,1247,446,-1,,-1,
1_2_LE07_106061_20120119_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,325,,0,,0,465,,-1.9222411418124734,132.3213422330717,0.70375293,0.7763158,2565,66,323,1079,446,-1,,-1,
1_2_LE07_106061_20120119_0000a256e58c14f98604_0,"22. Primary Forest, 2014",10,,,1118,,0,,0,1185,,-1.9285705587739872,132.38115350838828,0.3855569,0.40168402,2830,66,1208,1864,1255,-1,,-1,
1_2_LE07_106061_20120119_00006eab9daa22078f4b_0,5.Logpond,16,,,289,,0,,0,425,,-1.8614208172689384,132.44269301523997,0.63136864,0.6680286,1633,66,325,694,369,-1,,-1,
1_2_LE07_106061_20120119_0000986f749581a25612_0,21. Swamp,8,,,371,,0,,0,666,,-2.010231093443732,132.41228650285314,0.7218704,0.77415305,3535,66,450,1551,571,-1,,-1,
1_2_LE07_106061_20120119_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,947,,0,,0,1225,,-1.778063770307192,132.36116629928372,0.43223736,0.5062197,3572,66,1171,2065,1416,-1,,-1,
1_2_LE07_106061_20120204_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,257,,0,,0,467,,-1.9414590160791922,132.3016416740556,0.69915915,0.78592473,2728,66,327,1200,483,-1,,-1,
1_2_LE07_106061_20120204_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,409,,0,,0,751,,-1.96773324672283,132.2870489423641,0.6241883,0.7529566,4002,66,564,2185,926,-1,,-1,
1_2_LE07_106061_20120204_00009419fece5e331603_0,14. Swamp,2,,,253,,0,,0,486,,-1.962265062279016,132.2590346879042,0.7955912,0.83371705,3584,66,325,1225,408,-1,,-1,
1_2_LE07_106061_20120204_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,306,,0,,0,524,,-1.9419410766299214,132.26445656962534,0.7616295,0.80688876,3200,66,342,1296,433,-1,,-1,
1_2_LE07_106061_20120204_00003754d659e070befb_0,15. Logpond,3,,,1027,,0,,0,1384,,-1.9338000537457258,132.2596196201072,0.23507917,0.269722,2535,66,1458,2258,1570,-1,,-1,
1_2_LE07_106061_20120204_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,492,,0,,0,684,,-1.8596514166178884,132.3467665889175,0.6938837,0.6959276,2811,66,504,1248,508,-1,,-1,
1_2_LE07_106061_20120204_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,493,,0,,0,625,,-1.856418232236063,132.3602441180917,0.702952,0.70085996,2769,66,487,1201,483,-1,,-1,
1_2_LE07_106061_20120204_0000f548dedadb3073ed_0,"23. Palm Oil Plantation, primary forest cleared in 2015",11,,,492,,0,,0,664,,-1.8883958942278662,132.3502262473484,0.7455886,0.71887964,3314,66,542,1270,483,-1,,-1,
1_2_LE07_106061_20120204_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,333,,0,,0,489,,-1.9222411418124734,132.3213422330717,0.7426679,0.77684885,2763,66,347,1223,408,-1,,-1,
1_2_LE07_106061_20120204_0000a256e58c14f98604_0,"22. Primary Forest, 2014",10,,,417,,0,,0,543,,-1.9285705587739872,132.38115350838828,0.7545018,0.75187296,2923,66,414,1129,409,-1,,-1,
1_2_LE07_106061_20120204_00006eab9daa22078f4b_0,5.Logpond,16,,,470,,0,,0,823,,-1.8614208172689384,132.44269301523997,0.64941496,0.7142189,3665,66,611,1929,779,-1,,-1,
1_2_LE07_106061_20120204_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,668,,0,,0,810,,-1.8441155810000651,132.4761327285383,0.69688696,0.6365552,3107,66,690,1385,555,-1,,-1,
1_2_LE07_106061_20120204_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,631,,0,,0,790,,-1.8311022153793304,132.47749839139112,0.6850095,0.64444447,3108,66,672,1338,581,-1,,-1,
1_2_LE07_106061_20120204_0000a69817a0d03f0d28_0,1. Hexagon,12,,,559,,0,,0,771,,-1.8332771579548741,132.4815375077037,0.7,0.6791244,3145,66,601,1338,555,-1,,-1,
1_2_LE07_106061_20120204_0000986f749581a25612_0,21. Swamp,8,,,349,,0,,0,648,,-2.010231093443732,132.41228650285314,0.6771444,0.7221007,3148,66,508,1479,606,-1,,-1,
1_2_LE07_106061_20120204_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,547,,0,,0,704,,-1.8150562601663174,132.4435674324161,0.68093383,0.65957445,2808,66,576,1152,533,-1,,-1,
1_2_LE07_106061_20120204_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,513,,0,,0,706,,-1.8093656590016032,132.4460006164793,0.65692353,0.64093566,2806,66,614,1200,581,-1,,-1,
1_2_LE07_106061_20120204_0000e1923b7b7db3c646_0,8. Primary forest cleared 2017,19,,,550,,0,,0,745,,-1.7873378005643281,132.39995382514022,0.6678542,0.6642056,3043,66,614,1341,606,-1,,-1,
1_2_LE07_106061_20120204_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,404,,0,,0,566,,-1.778063770307192,132.36116629928372,0.69725865,0.7260606,2848,66,452,1248,508,-1,,-1,
1_2_LE07_106061_20120323_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,306,,0,,0,450,,-1.9414590160791922,132.3016416740556,0.6954407,0.774173,2789,66,355,1311,501,-1,,-1,
1_2_LE07_106061_20120323_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,470,,0,,0,773,,-1.96773324672283,132.2870489423641,0.50501966,0.67054266,3448,66,680,2395,1134,-1,,-1,
1_2_LE07_106061_20120323_00009419fece5e331603_0,14. Swamp,2,,,493,,0,,0,706,,-1.962265062279016,132.2590346879042,0.69295156,0.74920344,3843,66,551,1593,697,-1,,-1,
1_2_LE07_106061_20120323_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,360,,0,,0,557,,-1.9419410766299214,132.26445656962534,0.73025644,0.7725243,3374,66,433,1452,526,-1,,-1,
1_2_LE07_106061_20120323_00003754d659e070befb_0,15. Logpond,3,,,1090,,0,,0,1563,,-1.9338000537457258,132.2596196201072,0.23970483,0.17509025,2604,66,1828,2095,1597,-1,,-1,
1_2_LE07_106061_20120323_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,272,,0,,0,381,,-1.8596514166178884,132.3467665889175,0.6905444,0.77787346,2065,66,258,898,378,-1,,-1,
